Id,Year,Month,State,Illnesses
12599,2008,March,Oklahoma,0
12600,2008,March,Oregon,19
12601,2008,March,Oregon,10
12602,2008,March,Oregon,13
12603,2008,March,Oregon,5
12604,2008,March,Oregon,0
12605,2008,March,Oregon,8
12606,2008,March,Pennsylvania,16
12607,2008,March,"Puerto Rico",4
12608,2008,March,"Puerto Rico",3
12609,2008,March,"South Carolina",13
12610,2008,March,"South Carolina",100
12611,2008,March,Tennessee,8
12612,2008,March,Tennessee,0
12613,2008,March,Tennessee,3
12614,2008,March,Texas,0
12615,2008,March,Texas,11
12616,2008,March,Texas,20
12617,2008,March,Washington,3
12618,2008,March,Washington,20
12619,2008,March,Washington,3
12620,2008,March,Washington,69
12621,2008,March,Wisconsin,93
12622,2008,March,Wisconsin,6
12623,2008,March,Wisconsin,9
12624,2008,March,Wisconsin,4
12625,2008,April,Alabama,0
12626,2008,April,Arizona,11
12627,2008,April,Arizona,5
12628,2008,April,Arizona,7
12629,2008,April,Arizona,2
12630,2008,April,California,4
12631,2008,April,California,7
12632,2008,April,California,6
12633,2008,April,California,30
12634,2008,April,California,5
12635,2008,April,California,22
12636,2008,April,Colorado,0
12637,2008,April,Colorado,3
12638,2008,April,Colorado,16
12639,2008,April,Colorado,3
12640,2008,April,Colorado,0
12641,2008,April,Colorado,5
12642,2008,April,Connecticut,30
12643,2008,April,Florida,4
12644,2008,April,Florida,2
12645,2008,April,Florida,84
12646,2008,April,Florida,24
12647,2008,April,Florida,260
12648,2008,April,Florida,5
12649,2008,April,Florida,16
12650,2008,April,Georgia,8
12651,2008,April,Illinois,10
12652,2008,April,Illinois,32
12653,2008,April,Illinois,100
12654,2008,April,Illinois,5
12655,2008,April,Illinois,3
12656,2008,April,Illinois,2
12657,2008,April,Illinois,2
12658,2008,April,Illinois,6
12659,2008,April,Illinois,4
12660,2008,April,Iowa,12
12661,2008,April,Kansas,6
12662,2008,April,Kansas,3
12663,2008,April,Kansas,134
12664,2008,April,Kansas,4
12665,2008,April,Kansas,4
12666,2008,April,Maine,21
12667,2008,April,Maine,55
12668,2008,April,Maine,30
12669,2008,April,Maryland,0
12670,2008,April,Massachusetts,13
12671,2008,April,Massachusetts,8
12672,2008,April,Michigan,17
12673,2008,April,Michigan,11
12674,2008,April,Michigan,2
12675,2008,April,Minnesota,18
12676,2008,April,Minnesota,11
12677,2008,April,Minnesota,12
12678,2008,April,Missouri,4
12679,2008,April,Multistate,1500
12680,2008,April,Multistate,26
12681,2008,April,"New Jersey",70
12682,2008,April,"New Jersey",32
12683,2008,April,"New Mexico",13
12684,2008,April,"New York",14
12685,2008,April,"New York",9
12686,2008,April,"New York",0
12687,2008,April,"New York",22
12688,2008,April,"New York",34
12689,2008,April,"North Dakota",11
12690,2008,April,Ohio,11
12691,2008,April,Ohio,5
12692,2008,April,Ohio,3
12693,2008,April,Ohio,0
12694,2008,April,Ohio,7
12695,2008,April,Ohio,509
12696,2008,April,Ohio,4
12697,2008,April,Ohio,3
12698,2008,April,Ohio,84
12699,2008,April,Ohio,8
12700,2008,April,Ohio,5
12701,2008,April,Ohio,2
12702,2008,April,Ohio,3
12703,2008,April,Ohio,67
12704,2008,April,Ohio,21
12705,2008,April,Ohio,2
12706,2008,April,Oregon,8
12707,2008,April,Oregon,9
12708,2008,April,Oregon,5
12709,2008,April,Oregon,58
12710,2008,April,Oregon,7
12711,2008,April,"Puerto Rico",2
12712,2008,April,Tennessee,3
12713,2008,April,Tennessee,4
12714,2008,April,Tennessee,2
12715,2008,April,Tennessee,13
12716,2008,April,Tennessee,0
12717,2008,April,Tennessee,2
12718,2008,April,Tennessee,4
12719,2008,April,Texas,146
12720,2008,April,Texas,123
12721,2008,April,Utah,4
12722,2008,April,Virginia,5
12723,2008,April,Virginia,117
12724,2008,April,Washington,14
12725,2008,April,Wisconsin,6
12726,2008,April,Wisconsin,4
12727,2008,April,Wisconsin,10
12728,2008,April,Wisconsin,30
12729,2008,April,Wyoming,23
12730,2008,May,Alabama,21
12731,2008,May,Alaska,2
12732,2008,May,Arizona,4
12733,2008,May,Arizona,2
12734,2008,May,Arizona,4
12735,2008,May,Arizona,101
12736,2008,May,California,10
12737,2008,May,California,0
12738,2008,May,California,3
12739,2008,May,California,0
12740,2008,May,California,2
12741,2008,May,California,10
12742,2008,May,California,4
12743,2008,May,California,12
12744,2008,May,California,43
12745,2008,May,California,2
12746,2008,May,California,8
12747,2008,May,California,2
12748,2008,May,California,2
12749,2008,May,California,10
12750,2008,May,California,3
12751,2008,May,California,16
12752,2008,May,Colorado,0
12753,2008,May,Colorado,5
12754,2008,May,Colorado,0
12755,2008,May,Colorado,0
12756,2008,May,Colorado,12
12757,2008,May,Colorado,0
12758,2008,May,Colorado,5
12759,2008,May,Colorado,2
12760,2008,May,Connecticut,6
12761,2008,May,Connecticut,18
12762,2008,May,Delaware,19
12763,2008,May,Florida,3
12764,2008,May,Florida,7
12765,2008,May,Florida,10
12766,2008,May,Florida,2
12767,2008,May,Florida,2
12768,2008,May,Florida,5
12769,2008,May,Florida,29
12770,2008,May,Florida,3
12771,2008,May,Florida,2
12772,2008,May,Georgia,0
12773,2008,May,Georgia,18
12774,2008,May,Hawaii,3
12775,2008,May,Hawaii,57
12776,2008,May,Illinois,3
12777,2008,May,Illinois,2
12778,2008,May,Illinois,11
12779,2008,May,Iowa,3
12780,2008,May,Iowa,3
12781,2008,May,Kansas,3
12782,2008,May,Kansas,2
12783,2008,May,Kansas,5
12784,2008,May,Kansas,2
12785,2008,May,Kansas,2
12786,2008,May,Kansas,18
12787,2008,May,Maryland,3
12788,2008,May,Maryland,14
12789,2008,May,Michigan,0
12790,2008,May,Michigan,25
12791,2008,May,Michigan,22
12792,2008,May,Minnesota,23
12793,2008,May,Minnesota,0
12794,2008,May,Multistate,79
12795,2008,May,"New Jersey",30
12796,2008,May,"New York",19
12797,2008,May,"New York",0
12798,2008,May,"New York",6
12799,2008,May,"New York",0
12800,2008,May,"New York",20
12801,2008,May,"North Carolina",8
12802,2008,May,"North Carolina",25
12803,2008,May,Ohio,0
12804,2008,May,Ohio,4
12805,2008,May,Ohio,6
12806,2008,May,Ohio,7
12807,2008,May,Ohio,24
12808,2008,May,Ohio,0
12809,2008,May,Oregon,13
12810,2008,May,Pennsylvania,0
12811,2008,May,Pennsylvania,0
12812,2008,May,Pennsylvania,0
12813,2008,May,Tennessee,6
12814,2008,May,Texas,41
12815,2008,May,Washington,2
12816,2008,May,Washington,12
12817,2008,May,Washington,7
12818,2008,May,Washington,5
12819,2008,May,Washington,6
12820,2008,May,Washington,10
12821,2008,May,Wisconsin,41
12822,2008,June,Arizona,0
12823,2008,June,Arizona,3
12824,2008,June,Arizona,3
12825,2008,June,Arizona,12
12826,2008,June,Arizona,3
12827,2008,June,California,6
12828,2008,June,California,9
12829,2008,June,California,4
12830,2008,June,California,24
12831,2008,June,California,4
12832,2008,June,California,8
12833,2008,June,California,0
12834,2008,June,California,3
12835,2008,June,California,2
12836,2008,June,California,24
12837,2008,June,California,8
12838,2008,June,California,3
12839,2008,June,California,4
12840,2008,June,Colorado,27
12841,2008,June,Colorado,5
12842,2008,June,Colorado,3
12843,2008,June,Connecticut,16
12844,2008,June,Connecticut,5
12845,2008,June,Connecticut,14
12846,2008,June,Delaware,17
12847,2008,June,Florida,3
12848,2008,June,Florida,2
12849,2008,June,Florida,2
12850,2008,June,Florida,2
12851,2008,June,Florida,4
12852,2008,June,Florida,16
12853,2008,June,Florida,4
12854,2008,June,Florida,4
12855,2008,June,Florida,13
12856,2008,June,Georgia,11
12857,2008,June,Georgia,12
12858,2008,June,Georgia,82
12859,2008,June,Hawaii,3
12860,2008,June,Idaho,10
12861,2008,June,Illinois,16
12862,2008,June,Illinois,2
12863,2008,June,Illinois,0
12864,2008,June,Illinois,0
12865,2008,June,Illinois,0
12866,2008,June,Illinois,23
12867,2008,June,Illinois,11
12868,2008,June,Illinois,5
12869,2008,June,Illinois,2
12870,2008,June,Illinois,0
12871,2008,June,Kansas,0
12872,2008,June,Kansas,3
12873,2008,June,Kansas,3
12874,2008,June,Maine,17
12875,2008,June,Maryland,20
12876,2008,June,Maryland,137
12877,2008,June,Maryland,0
12878,2008,June,Maryland,25
12879,2008,June,Massachusetts,7
12880,2008,June,Michigan,18
12881,2008,June,Michigan,27
12882,2008,June,Minnesota,0
12883,2008,June,Minnesota,29
12884,2008,June,Minnesota,0
12885,2008,June,Minnesota,8
12886,2008,June,Minnesota,6
12887,2008,June,Minnesota,0
12888,2008,June,Minnesota,11
12889,2008,June,Multistate,49
12890,2008,June,Nevada,3
12891,2008,June,"New Mexico",12
12892,2008,June,"New York",19
12893,2008,June,"New York",12
12894,2008,June,"New York",22
12895,2008,June,"North Carolina",58
12896,2008,June,"North Carolina",10
12897,2008,June,"North Dakota",0
12898,2008,June,Ohio,3
12899,2008,June,Ohio,2
12900,2008,June,Ohio,8
12901,2008,June,Ohio,2
12902,2008,June,Ohio,3
12903,2008,June,Ohio,4
12904,2008,June,Ohio,4
12905,2008,June,Oregon,32
12906,2008,June,Pennsylvania,8
12907,2008,June,Pennsylvania,0
12908,2008,June,Pennsylvania,4
12909,2008,June,Texas,10
12910,2008,June,Utah,16
12911,2008,June,Virginia,6
12912,2008,June,Washington,2
12913,2008,June,Washington,12
12914,2008,June,Washington,50
12915,2008,June,Washington,8
12916,2008,June,Wisconsin,6
12917,2008,June,Wyoming,0
12918,2008,July,Alaska,3
12919,2008,July,California,60
12920,2008,July,California,0
12921,2008,July,California,0
12922,2008,July,California,17
12923,2008,July,California,2
12924,2008,July,California,2
12925,2008,July,California,3
12926,2008,July,California,4
12927,2008,July,Colorado,0
12928,2008,July,Colorado,18
12929,2008,July,Colorado,3
12930,2008,July,Colorado,7
12931,2008,July,Florida,14
12932,2008,July,Florida,6
12933,2008,July,Florida,2
12934,2008,July,Georgia,0
12935,2008,July,Illinois,3
12936,2008,July,Illinois,3
12937,2008,July,Illinois,8
12938,2008,July,Illinois,10
12939,2008,July,Illinois,24
12940,2008,July,Illinois,4
12941,2008,July,Kansas,3
12942,2008,July,Kansas,3
12943,2008,July,Maine,5
12944,2008,July,Maine,12
12945,2008,July,Maine,6
12946,2008,July,Maine,100
12947,2008,July,Maine,27
12948,2008,July,Maine,3
12949,2008,July,Maryland,6
12950,2008,July,Maryland,3
12951,2008,July,Maryland,9
12952,2008,July,Massachusetts,0
12953,2008,July,Michigan,2
12954,2008,July,Michigan,2
12955,2008,July,Minnesota,46
12956,2008,July,Minnesota,0
12957,2008,July,Minnesota,10
12958,2008,July,Minnesota,2
12959,2008,July,Multistate,22
12960,2008,July,Multistate,24
12961,2008,July,Nebraska,34
12962,2008,July,Nevada,0
12963,2008,July,"New Mexico",17
12964,2008,July,"New York",17
12965,2008,July,"New York",0
12966,2008,July,"New York",0
12967,2008,July,"New York",0
12968,2008,July,"New York",4
12969,2008,July,"North Carolina",5
12970,2008,July,Ohio,2
12971,2008,July,Ohio,10
12972,2008,July,Ohio,13
12973,2008,July,Oregon,151
12974,2008,July,Pennsylvania,4
12975,2008,July,Pennsylvania,19
12976,2008,July,"Puerto Rico",7
12977,2008,July,"Puerto Rico",4
12978,2008,July,"Puerto Rico",3
12979,2008,July,"South Dakota",14
12980,2008,July,Tennessee,4
12981,2008,July,Texas,471
12982,2008,July,Texas,66
12983,2008,July,Utah,0
12984,2008,July,Vermont,30
12985,2008,July,Virginia,0
12986,2008,July,Virginia,59
12987,2008,July,Washington,6
12988,2008,July,Washington,3
12989,2008,July,Washington,82
12990,2008,July,"West Virginia",7
12991,2008,July,Wisconsin,45
12992,2008,July,Wyoming,31
12993,2008,July,Wyoming,31
12994,2008,August,Alaska,2
12995,2008,August,Alaska,104
12996,2008,August,California,0
12997,2008,August,California,7
12998,2008,August,California,0
12999,2008,August,California,28
13000,2008,August,California,3
13001,2008,August,California,4
13002,2008,August,California,0
13003,2008,August,California,9
13004,2008,August,California,2
13005,2008,August,California,30
13006,2008,August,California,7
13007,2008,August,Colorado,0
13008,2008,August,Colorado,18
13009,2008,August,Colorado,5
13010,2008,August,Florida,2
13011,2008,August,Florida,27
13012,2008,August,Florida,2
13013,2008,August,Florida,4
13014,2008,August,Florida,75
13015,2008,August,Georgia,72
13016,2008,August,Hawaii,17
13017,2008,August,Hawaii,2
13018,2008,August,Illinois,3
13019,2008,August,Illinois,3
13020,2008,August,Illinois,54
13021,2008,August,Illinois,4
13022,2008,August,Iowa,61
13023,2008,August,Kansas,19
13024,2008,August,Kansas,3
13025,2008,August,Maine,17
13026,2008,August,Maine,126
13027,2008,August,Maryland,3
13028,2008,August,Massachusetts,4
13029,2008,August,Michigan,18
13030,2008,August,Michigan,31
13031,2008,August,Michigan,0
13032,2008,August,Minnesota,24
13033,2008,August,Minnesota,2
13034,2008,August,Minnesota,2
13035,2008,August,Missouri,0
13036,2008,August,Missouri,0
13037,2008,August,Multistate,13
13038,2008,August,Nevada,5
13039,2008,August,"New Jersey",3
13040,2008,August,"New York",15
13041,2008,August,"New York",5
13042,2008,August,"New York",0
13043,2008,August,"New York",4
13044,2008,August,"New York",50
13045,2008,August,"New York",0
13046,2008,August,"North Carolina",71
13047,2008,August,"North Carolina",4
13048,2008,August,"North Carolina",8
13049,2008,August,Ohio,2
13050,2008,August,Ohio,4
13051,2008,August,Ohio,3
13052,2008,August,Ohio,24
13053,2008,August,Ohio,12
13054,2008,August,Ohio,2
13055,2008,August,Oklahoma,0
13056,2008,August,Oregon,6
13057,2008,August,Oregon,10
13058,2008,August,Pennsylvania,14
13059,2008,August,Pennsylvania,65
13060,2008,August,"Puerto Rico",4
13061,2008,August,"Puerto Rico",4
13062,2008,August,"Puerto Rico",0
13063,2008,August,"Puerto Rico",9
13064,2008,August,"Rhode Island",0
13065,2008,August,"South Dakota",4
13066,2008,August,Texas,2
13067,2008,August,Texas,13
13068,2008,August,Texas,45
13069,2008,August,Vermont,6
13070,2008,August,Virginia,0
13071,2008,August,Washington,2
13072,2008,August,Washington,12
13073,2008,August,Washington,5
13074,2008,August,Washington,25
13075,2008,August,Washington,24
13076,2008,August,Wisconsin,15
13077,2008,August,Wisconsin,200
13078,2008,September,Arizona,3
13079,2008,September,Arizona,6
13080,2008,September,Arizona,7
13081,2008,September,California,38
13082,2008,September,California,16
13083,2008,September,California,27
13084,2008,September,California,0
13085,2008,September,California,2
13086,2008,September,California,9
13087,2008,September,California,9
13088,2008,September,Colorado,0
13089,2008,September,Colorado,2
13090,2008,September,Florida,2
13091,2008,September,Florida,2
13092,2008,September,Florida,3
13093,2008,September,Florida,5
13094,2008,September,Georgia,42
13095,2008,September,Georgia,0
13096,2008,September,Illinois,4
13097,2008,September,Illinois,4
13098,2008,September,Illinois,18
13099,2008,September,Louisiana,7
13100,2008,September,Maryland,49
13101,2008,September,Maryland,12
13102,2008,September,Michigan,0
13103,2008,September,Michigan,2
13104,2008,September,Michigan,34
13105,2008,September,Michigan,6
13106,2008,September,Minnesota,15
13107,2008,September,Minnesota,5
13108,2008,September,Missouri,5
13109,2008,September,Multistate,0
13110,2008,September,Multistate,74
13111,2008,September,Multistate,11
13112,2008,September,Nevada,14
13113,2008,September,Nevada,12
13114,2008,September,"New York",8
13115,2008,September,"New York",2
13116,2008,September,"New York",9
13117,2008,September,"New York",0
13118,2008,September,"New York",2
13119,2008,September,"New York",5
13120,2008,September,Ohio,3
13121,2008,September,Ohio,3
13122,2008,September,Ohio,2
13123,2008,September,Ohio,4
13124,2008,September,Ohio,84
13125,2008,September,Ohio,2
13126,2008,September,Ohio,3
13127,2008,September,Oregon,14
13128,2008,September,Oregon,5
13129,2008,September,Oregon,6
13130,2008,September,"Puerto Rico",45
13131,2008,September,Tennessee,14
13132,2008,September,Tennessee,8
13133,2008,September,Texas,10
13134,2008,September,Virginia,0
13135,2008,September,Washington,2
13136,2008,September,"Washington DC",110
13137,2008,September,"West Virginia",4
13138,2008,September,Wisconsin,10
13139,2008,October,Arizona,18
13140,2008,October,Arizona,6
13141,2008,October,California,25
13142,2008,October,California,2
13143,2008,October,California,2
13144,2008,October,California,0
13145,2008,October,California,4
13146,2008,October,California,40
13147,2008,October,California,594
13148,2008,October,California,31
13149,2008,October,Colorado,0
13150,2008,October,Colorado,5
13151,2008,October,Colorado,0
13152,2008,October,Colorado,5
13153,2008,October,Colorado,7
13154,2008,October,Florida,9
13155,2008,October,Florida,22
13156,2008,October,Florida,7
13157,2008,October,Illinois,13
13158,2008,October,Illinois,6
13159,2008,October,Illinois,64
13160,2008,October,Illinois,2
13161,2008,October,Illinois,3
13162,2008,October,Iowa,5
13163,2008,October,Kansas,2
13164,2008,October,Kansas,6
13165,2008,October,Kansas,34
13166,2008,October,Minnesota,7
13167,2008,October,Minnesota,17
13168,2008,October,Minnesota,8
13169,2008,October,Multistate,8
13170,2008,October,"New York",0
13171,2008,October,"New York",198
13172,2008,October,"New York",3
13173,2008,October,Ohio,0
13174,2008,October,Ohio,3
13175,2008,October,Ohio,50
13176,2008,October,Ohio,27
13177,2008,October,Ohio,8
13178,2008,October,Ohio,164
13179,2008,October,Ohio,9
13180,2008,October,Oklahoma,156
13181,2008,October,Pennsylvania,125
13182,2008,October,Pennsylvania,16
13183,2008,October,"Puerto Rico",39
13184,2008,October,"Rhode Island",2
